#ItemId,Category,Price,StackMax,Rank,Name,Subcategory,Level,Jobs,CrestSlots,Quality,Gender
17528,3,31968,1,80,Nobility's Staff,211,80,4,1,2,1
17529,3,31968,1,80,Nobility's Staff,211,80,4,1,3,1
17530,3,31968,1,80,Nobility's Staff,211,80,4,1,4,1
17531,3,34270,1,85,Ara Cane,211,83,4,1,0,1
17532,3,34270,1,85,Ara Cane,211,83,4,1,1,1
17533,3,34270,1,85,Ara Cane,211,83,4,1,2,1
17534,3,34270,1,85,Ara Cane,211,83,4,1,3,1
17535,3,34270,1,85,Ara Cane,211,83,4,1,4,1
17536,3,35805,1,90,Nuri-e Sepehr,211,85,4,1,0,1
17537,3,35805,1,90,Nuri-e Sepehr,211,85,4,1,1,1
17538,3,35805,1,90,Nuri-e Sepehr,211,85,4,1,2,1
17539,3,35805,1,90,Nuri-e Sepehr,211,85,4,1,3,1
17540,3,35805,1,90,Nuri-e Sepehr,211,85,4,1,4,1
17541,3,31968,1,80,Nobility's Wand,212,80,6,1,0,1
17542,3,31968,1,80,Nobility's Wand,212,80,6,1,1,1
17543,3,31968,1,80,Nobility's Wand,212,80,6,1,2,1
17544,3,31968,1,80,Nobility's Wand,212,80,6,1,3,1
17545,3,31968,1,80,Nobility's Wand,212,80,6,1,4,1
17546,3,34270,1,85,Tucana Wand,212,83,6,1,0,1
17547,3,34270,1,85,Tucana Wand,212,83,6,1,1,1
17548,3,34270,1,85,Tucana Wand,212,83,6,1,2,1
17549,3,34270,1,85,Tucana Wand,212,83,6,1,3,1
17550,3,34270,1,85,Tucana Wand,212,83,6,1,4,1
17551,3,35805,1,90,Mahasti,212,85,6,1,0,1
17552,3,35805,1,90,Mahasti,212,85,6,1,1,1
17553,3,35805,1,90,Mahasti,212,85,6,1,2,1
17554,3,35805,1,90,Mahasti,212,85,6,1,3,1
17555,3,35805,1,90,Mahasti,212,85,6,1,4,1
17556,3,31968,1,80,Nobility's Spear,213,80,10,1,0,1
17557,3,31968,1,80,Nobility's Spear,213,80,10,1,1,1
17558,3,31968,1,80,Nobility's Spear,213,80,10,1,2,1
17559,3,31968,1,80,Nobility's Spear,213,80,10,1,3,1
17560,3,31968,1,80,Nobility's Spear,213,80,10,1,4,1
17561,3,34270,1,85,Carina Spear,213,83,10,1,0,1
17562,3,34270,1,85,Carina Spear,213,83,10,1,1,1
17563,3,34270,1,85,Carina Spear,213,83,10,1,2,1
17564,3,34270,1,85,Carina Spear,213,83,10,1,3,1
17565,3,34270,1,85,Carina Spear,213,83,10,1,4,1
17566,3,35805,1,90,Arsalan Milad,213,85,10,1,0,1
17567,3,35805,1,90,Arsalan Milad,213,85,10,1,1,1
17568,3,35805,1,90,Arsalan Milad,213,85,10,1,2,1
17569,3,35805,1,90,Arsalan Milad,213,85,10,1,3,1
17570,3,35805,1,90,Arsalan Milad,213,85,10,1,4,1
19100,3,30000,1,5,Snap Blade,206,1,2,4,0,1
19101,3,30000,1,8,Snap Blade,206,1,2,4,1,1
19102,3,30000,1,12,Snap Blade,206,1,2,4,2,1
19103,3,30000,1,45,Snap Blade,206,1,2,4,3,1
19104,3,30000,1,75,Snap Blade,206,1,2,4,4,1
19110,3,30000,1,5,One-handed Snap Blade,201,1,1,4,0,1
19111,3,30000,1,8,One-handed Snap Blade,201,1,1,4,1,1
19112,3,30000,1,12,One-handed Snap Blade,201,1,1,4,2,1
19113,3,30000,1,45,One-handed Snap Blade,201,1,1,4,3,1
19114,3,30000,1,75,One-handed Snap Blade,201,1,1,4,4,1
17961,3,35805,1,90,Spike Mace of Resentment,201,85,1,1,0,1
17962,3,35805,1,90,Spike Mace of Resentment,201,85,1,1,1,1
17963,3,35805,1,90,Spike Mace of Resentment,201,85,1,1,2,1
17964,3,35805,1,90,Spike Mace of Resentment,201,85,1,1,3,1
17965,3,35805,1,90,Spike Mace of Resentment,201,85,1,1,4,1
17966,3,37794,1,95,Rapier of Deev,201,88,1,1,0,1
17967,3,37794,1,95,Rapier of Deev,201,88,1,1,1,1
17968,3,37794,1,95,Rapier of Deev,201,88,1,1,2,1
17969,3,37794,1,95,Rapier of Deev,201,88,1,1,3,1
17970,3,37794,1,95,Rapier of Deev,201,88,1,1,4,1
17971,3,39783,1,98,Zarrin-dokht Axe,201,90,1,1,0,1
17972,3,39783,1,98,Zarrin-dokht Axe,201,90,1,1,1,1
17973,3,39783,1,98,Zarrin-dokht Axe,201,90,1,1,2,1
17974,3,39783,1,98,Zarrin-dokht Axe,201,90,1,1,3,1
17975,3,39783,1,98,Zarrin-dokht Axe,201,90,1,1,4,1
17991,3,35805,1,90,Saw Blade of Resentment,203,85,7,1,0,1
17992,3,35805,1,90,Saw Blade of Resentment,203,85,7,1,1,1
17993,3,35805,1,90,Saw Blade of Resentment,203,85,7,1,2,1
17994,3,35805,1,90,Saw Blade of Resentment,203,85,7,1,3,1
17995,3,35805,1,90,Saw Blade of Resentment,203,85,7,1,4,1
17996,3,37794,1,95,Edge of Aslan,203,88,7,1,0,1
17997,3,37794,1,95,Edge of Aslan,203,88,7,1,1,1
17998,3,37794,1,95,Edge of Aslan,203,88,7,1,2,1
17999,3,37794,1,95,Edge of Aslan,203,88,7,1,3,1
18000,3,37794,1,95,Edge of Aslan,203,88,7,1,4,1
18001,3,39783,1,98,Sholeha Blade,203,90,7,1,0,1
18002,3,39783,1,98,Sholeha Blade,203,90,7,1,1,1
18003,3,39783,1,98,Sholeha Blade,203,90,7,1,2,1
18004,3,39783,1,98,Sholeha Blade,203,90,7,1,3,1
18005,3,39783,1,98,Sholeha Blade,203,90,7,1,4,1
18006,3,35805,1,90,Chained Wall of Resentment,204,85,5,1,0,1
18007,3,35805,1,90,Chained Wall of Resentment,204,85,5,1,1,1
18008,3,35805,1,90,Chained Wall of Resentment,204,85,5,1,2,1
18009,3,35805,1,90,Chained Wall of Resentment,204,85,5,1,3,1
18010,3,35805,1,90,Chained Wall of Resentment,204,85,5,1,4,1
18011,3,37794,1,95,Fort of Ferey,204,88,5,1,0,1
18012,3,37794,1,95,Fort of Ferey,204,88,5,1,1,1
18013,3,37794,1,95,Fort of Ferey,204,88,5,1,2,1
18014,3,37794,1,95,Fort of Ferey,204,88,5,1,3,1
18015,3,37794,1,95,Fort of Ferey,204,88,5,1,4,1
18016,3,39783,1,98,Taraneh Wall,204,90,5,1,0,1
18017,3,39783,1,98,Taraneh Wall,204,90,5,1,1,1
18018,3,39783,1,98,Taraneh Wall,204,90,5,1,2,1
18019,3,39783,1,98,Taraneh Wall,204,90,5,1,3,1
18020,3,39783,1,98,Taraneh Wall,204,90,5,1,4,1
18036,3,35805,1,90,Guillotine Edge of Resentment,206,85,2,1,0,1
18037,3,35805,1,90,Guillotine Edge of Resentment,206,85,2,1,1,1
18038,3,35805,1,90,Guillotine Edge of Resentment,206,85,2,1,2,1
18039,3,35805,1,90,Guillotine Edge of Resentment,206,85,2,1,3,1
18040,3,35805,1,90,Guillotine Edge of Resentment,206,85,2,1,4,1
18041,3,37794,1,95,Dagger of Vashak,206,88,2,1,0,1
18042,3,37794,1,95,Dagger of Vashak,206,88,2,1,1,1
18043,3,37794,1,95,Dagger of Vashak,206,88,2,1,2,1
18044,3,37794,1,95,Dagger of Vashak,206,88,2,1,3,1
18045,3,37794,1,95,Dagger of Vashak,206,88,2,1,4,1
18046,3,39783,1,98,Sanaz Scramaseax,206,90,2,1,0,1
18047,3,39783,1,98,Sanaz Scramaseax,206,90,2,1,1,1
18048,3,39783,1,98,Sanaz Scramaseax,206,90,2,1,2,1
18049,3,39783,1,98,Sanaz Scramaseax,206,90,2,1,3,1
18050,3,39783,1,98,Sanaz Scramaseax,206,90,2,1,4,1
18051,3,35805,1,90,Shortbow of Resentment,207,85,3,1,0,1
18052,3,35805,1,90,Shortbow of Resentment,207,85,3,1,1,1
18053,3,35805,1,90,Shortbow of Resentment,207,85,3,1,2,1
18054,3,35805,1,90,Shortbow of Resentment,207,85,3,1,3,1
18055,3,35805,1,90,Shortbow of Resentment,207,85,3,1,4,1
18056,3,37794,1,95,Aim of Kal Tal,207,88,3,1,0,1
18057,3,37794,1,95,Aim of Kal Tal,207,88,3,1,1,1
18058,3,37794,1,95,Aim of Kal Tal,207,88,3,1,2,1
18059,3,37794,1,95,Aim of Kal Tal,207,88,3,1,3,1
18060,3,37794,1,95,Aim of Kal Tal,207,88,3,1,4,1
18061,3,39783,1,98,Roshni Bow,207,90,3,1,0,1
18062,3,39783,1,98,Roshni Bow,207,90,3,1,1,1
18063,3,39783,1,98,Roshni Bow,207,90,3,1,2,1
18064,3,39783,1,98,Roshni Bow,207,90,3,1,3,1
18065,3,39783,1,98,Roshni Bow,207,90,3,1,4,1
18066,3,35805,1,90,Spinel Arm of Resentment,208,85,9,1,0,1
18067,3,35805,1,90,Spinel Arm of Resentment,208,85,9,1,1,1
18068,3,35805,1,90,Spinel Arm of Resentment,208,85,9,1,2,1
18069,3,35805,1,90,Spinel Arm of Resentment,208,85,9,1,3,1
18070,3,35805,1,90,Spinel Arm of Resentment,208,85,9,1,4,1
18071,3,37794,1,95,Hand of Kurts,208,88,9,1,0,1
18072,3,37794,1,95,Hand of Kurts,208,88,9,1,1,1
18073,3,37794,1,95,Hand of Kurts,208,88,9,1,2,1
18074,3,37794,1,95,Hand of Kurts,208,88,9,1,3,1
18075,3,37794,1,95,Hand of Kurts,208,88,9,1,4,1
18076,3,39783,1,98,Setareh Gauntlet,208,90,9,1,0,1
18077,3,39783,1,98,Setareh Gauntlet,208,90,9,1,1,1
18078,3,39783,1,98,Setareh Gauntlet,208,90,9,1,2,1
18079,3,39783,1,98,Setareh Gauntlet,208,90,9,1,3,1
18080,3,39783,1,98,Setareh Gauntlet,208,90,9,1,4,1
18081,3,35805,1,90,Tri-Spell of Resentment,209,85,8,1,0,1
18082,3,35805,1,90,Tri-Spell of Resentment,209,85,8,1,1,1
18083,3,35805,1,90,Tri-Spell of Resentment,209,85,8,1,2,1
18084,3,35805,1,90,Tri-Spell of Resentment,209,85,8,1,3,1
18085,3,35805,1,90,Tri-Spell of Resentment,209,85,8,1,4,1
18086,3,37794,1,95,Spell of Youran,209,88,8,1,0,1
18087,3,37794,1,95,Spell of Youran,209,88,8,1,1,1
18088,3,37794,1,95,Spell of Youran,209,88,8,1,2,1
18089,3,37794,1,95,Spell of Youran,209,88,8,1,3,1
18090,3,37794,1,95,Spell of Youran,209,88,8,1,4,1
18091,3,39783,1,98,Shams Shooter,209,90,8,1,0,1
18092,3,39783,1,98,Shams Shooter,209,90,8,1,1,1
18093,3,39783,1,98,Shams Shooter,209,90,8,1,2,1
18094,3,39783,1,98,Shams Shooter,209,90,8,1,3,1
18095,3,39783,1,98,Shams Shooter,209,90,8,1,4,1
18096,3,35805,1,90,Kinky Cane of Resentment,211,85,4,1,0,1
18097,3,35805,1,90,Kinky Cane of Resentment,211,85,4,1,1,1
18098,3,35805,1,90,Kinky Cane of Resentment,211,85,4,1,2,1
18099,3,35805,1,90,Kinky Cane of Resentment,211,85,4,1,3,1
18100,3,35805,1,90,Kinky Cane of Resentment,211,85,4,1,4,1
18101,3,37794,1,95,Staff of Younes,211,88,4,1,0,1
18102,3,37794,1,95,Staff of Younes,211,88,4,1,1,1
18103,3,37794,1,95,Staff of Younes,211,88,4,1,2,1
18104,3,37794,1,95,Staff of Younes,211,88,4,1,3,1
18105,3,37794,1,95,Staff of Younes,211,88,4,1,4,1
18106,3,39783,1,98,Shahnaz Sceptre,211,90,4,1,0,1
18107,3,39783,1,98,Shahnaz Sceptre,211,90,4,1,1,1
18108,3,39783,1,98,Shahnaz Sceptre,211,90,4,1,2,1
18109,3,39783,1,98,Shahnaz Sceptre,211,90,4,1,3,1
18110,3,39783,1,98,Shahnaz Sceptre,211,90,4,1,4,1
18111,3,35805,1,90,Sphene Wand of Resentment,212,85,6,1,0,1
18112,3,35805,1,90,Sphene Wand of Resentment,212,85,6,1,1,1
18113,3,35805,1,90,Sphene Wand of Resentment,212,85,6,1,2,1
18114,3,35805,1,90,Sphene Wand of Resentment,212,85,6,1,3,1
18115,3,35805,1,90,Sphene Wand of Resentment,212,85,6,1,4,1
18116,3,37794,1,95,Wand of Ejderha,212,88,6,1,0,1
18117,3,37794,1,95,Wand of Ejderha,212,88,6,1,1,1
18118,3,37794,1,95,Wand of Ejderha,212,88,6,1,2,1
18119,3,37794,1,95,Wand of Ejderha,212,88,6,1,3,1
18120,3,37794,1,95,Wand of Ejderha,212,88,6,1,4,1
18121,3,39783,1,98,Delbar Wand,212,90,6,1,0,1
18122,3,39783,1,98,Delbar Wand,212,90,6,1,1,1
18123,3,39783,1,98,Delbar Wand,212,90,6,1,2,1
18124,3,39783,1,98,Delbar Wand,212,90,6,1,3,1
18125,3,39783,1,98,Delbar Wand,212,90,6,1,4,1
18126,3,35805,1,90,Iron Glaive of Resentment,213,85,10,1,0,1
18127,3,35805,1,90,Iron Glaive of Resentment,213,85,10,1,1,1
18128,3,35805,1,90,Iron Glaive of Resentment,213,85,10,1,2,1
18129,3,35805,1,90,Iron Glaive of Resentment,213,85,10,1,3,1
18130,3,35805,1,90,Iron Glaive of Resentment,213,85,10,1,4,1
18131,3,37794,1,95,Lance of Kapran,213,88,10,1,0,1
18132,3,37794,1,95,Lance of Kapran,213,88,10,1,1,1
18133,3,37794,1,95,Lance of Kapran,213,88,10,1,2,1
18134,3,37794,1,95,Lance of Kapran,213,88,10,1,3,1
18135,3,37794,1,95,Lance of Kapran,213,88,10,1,4,1
18136,3,39783,1,98,Dina Soliferreum,213,90,10,1,0,1
18137,3,39783,1,98,Dina Soliferreum,213,90,10,1,1,1
18138,3,39783,1,98,Dina Soliferreum,213,90,10,1,2,1
18139,3,39783,1,98,Dina Soliferreum,213,90,10,1,3,1
18140,3,39783,1,98,Dina Soliferreum,213,90,10,1,4,1
18515,3,24000,1,45,Black Venom Sword,201,1,1,4,0,1
18516,3,24000,1,50,Black Venom Sword,201,1,1,4,1,1
18517,3,24000,1,55,Black Venom Sword,201,1,1,4,2,1
18518,3,24000,1,60,Black Venom Sword,201,1,1,4,3,1
18519,3,24000,1,70,Black Venom Sword,201,1,1,4,4,1
18525,3,30000,1,45,Black Venom Blade,203,1,7,4,0,1
18526,3,30000,1,50,Black Venom Blade,203,1,7,4,1,1
18527,3,30000,1,55,Black Venom Blade,203,1,7,4,2,1
18528,3,30000,1,60,Black Venom Blade,203,1,7,4,3,1
18529,3,30000,1,70,Black Venom Blade,203,1,7,4,4,1
18530,3,24000,1,45,Black Venom Wall,204,1,5,4,0,1
18531,3,24000,1,50,Black Venom Wall,204,1,5,4,1,1
18532,3,24000,1,55,Black Venom Wall,204,1,5,4,2,1
18533,3,24000,1,60,Black Venom Wall,204,1,5,4,3,1
18534,3,24000,1,70,Black Venom Wall,204,1,5,4,4,1
18540,3,30000,1,45,Black Venom Daggers,206,1,2,4,0,1
18541,3,30000,1,50,Black Venom Daggers,206,1,2,4,1,1
18542,3,30000,1,55,Black Venom Daggers,206,1,2,4,2,1
18543,3,30000,1,60,Black Venom Daggers,206,1,2,4,3,1
18544,3,30000,1,70,Black Venom Daggers,206,1,2,4,4,1
18545,3,30000,1,45,Black Venom Bow,207,1,3,4,0,1
18546,3,30000,1,50,Black Venom Bow,207,1,3,4,1,1
18547,3,30000,1,55,Black Venom Bow,207,1,3,4,2,1
18548,3,30000,1,60,Black Venom Bow,207,1,3,4,3,1
18549,3,30000,1,70,Black Venom Bow,207,1,3,4,4,1
18550,3,30000,1,45,Black Venom Gauntlet,208,1,9,4,0,1
18551,3,30000,1,50,Black Venom Gauntlet,208,1,9,4,1,1
18552,3,30000,1,55,Black Venom Gauntlet,208,1,9,4,2,1
18553,3,30000,1,60,Black Venom Gauntlet,208,1,9,4,3,1
18554,3,30000,1,70,Black Venom Gauntlet,208,1,9,4,4,1
18555,3,30000,1,45,Black Venom Spell,209,1,8,4,0,1
18556,3,30000,1,50,Black Venom Spell,209,1,8,4,1,1
18557,3,30000,1,55,Black Venom Spell,209,1,8,4,2,1
18558,3,30000,1,60,Black Venom Spell,209,1,8,4,3,1
18559,3,30000,1,70,Black Venom Spell,209,1,8,4,4,1
18560,3,30000,1,45,Black Venom Staff,211,1,4,4,0,1
18561,3,30000,1,50,Black Venom Staff,211,1,4,4,1,1
18562,3,30000,1,55,Black Venom Staff,211,1,4,4,2,1
18563,3,30000,1,60,Black Venom Staff,211,1,4,4,3,1
18564,3,30000,1,70,Black Venom Staff,211,1,4,4,4,1
18565,3,30000,1,45,Black Venom Wand,212,1,6,4,0,1
18566,3,30000,1,50,Black Venom Wand,212,1,6,4,1,1
18567,3,30000,1,55,Black Venom Wand,212,1,6,4,2,1
18568,3,30000,1,60,Black Venom Wand,212,1,6,4,3,1
18569,3,30000,1,70,Black Venom Wand,212,1,6,4,4,1
18570,3,30000,1,45,Black Venom Spear,213,1,10,4,0,1
18571,3,30000,1,50,Black Venom Spear,213,1,10,4,1,1
18572,3,30000,1,55,Black Venom Spear,213,1,10,4,2,1
18573,3,30000,1,60,Black Venom Spear,213,1,10,4,3,1
18574,3,30000,1,70,Black Venom Spear,213,1,10,4,4,1
18665,3,28644,1,90,Verethragna,201,85,1,1,0,1
18666,3,28644,1,90,Verethragna,201,85,1,1,1,1
18667,3,28644,1,90,Verethragna,201,85,1,1,2,1
18668,3,28644,1,90,Verethragna,201,85,1,1,3,1
18669,3,28644,1,90,Verethragna,201,85,1,1,4,1
18675,3,35805,1,90,Mithras Bastard,203,85,7,1,0,1
18676,3,35805,1,90,Mithras Bastard,203,85,7,1,1,1
18677,3,35805,1,90,Mithras Bastard,203,85,7,1,2,1
18678,3,35805,1,90,Mithras Bastard,203,85,7,1,3,1
18679,3,35805,1,90,Mithras Bastard,203,85,7,1,4,1
18680,3,28644,1,90,Numaniya,204,85,5,1,0,1
18681,3,28644,1,90,Numaniya,204,85,5,1,1,1
18682,3,28644,1,90,Numaniya,204,85,5,1,2,1
18683,3,28644,1,90,Numaniya,204,85,5,1,3,1
18684,3,28644,1,90,Numaniya,204,85,5,1,4,1
18690,3,35805,1,90,Atar's Edge,206,85,2,1,0,1
18691,3,35805,1,90,Atar's Edge,206,85,2,1,1,1
18692,3,35805,1,90,Atar's Edge,206,85,2,1,2,1
18693,3,35805,1,90,Atar's Edge,206,85,2,1,3,1
18694,3,35805,1,90,Atar's Edge,206,85,2,1,4,1
18695,3,35805,1,90,Sraosha,207,85,3,1,0,1
18696,3,35805,1,90,Sraosha,207,85,3,1,1,1
18697,3,35805,1,90,Sraosha,207,85,3,1,2,1
18698,3,35805,1,90,Sraosha,207,85,3,1,3,1
18699,3,35805,1,90,Sraosha,207,85,3,1,4,1
18700,3,35805,1,90,Wataz Glove,208,85,9,1,0,1
18701,3,35805,1,90,Wataz Glove,208,85,9,1,1,1
18702,3,35805,1,90,Wataz Glove,208,85,9,1,2,1
18703,3,35805,1,90,Wataz Glove,208,85,9,1,3,1
18704,3,35805,1,90,Wataz Glove,208,85,9,1,4,1
18705,3,35805,1,90,Tishtrya,209,85,8,1,0,1
18706,3,35805,1,90,Tishtrya,209,85,8,1,1,1
18707,3,35805,1,90,Tishtrya,209,85,8,1,2,1
18708,3,35805,1,90,Tishtrya,209,85,8,1,3,1
18709,3,35805,1,90,Tishtrya,209,85,8,1,4,1
18710,3,35805,1,90,Anahita,211,85,4,1,0,1
18711,3,35805,1,90,Anahita,211,85,4,1,1,1
18712,3,35805,1,90,Anahita,211,85,4,1,2,1
18713,3,35805,1,90,Anahita,211,85,4,1,3,1
18714,3,35805,1,90,Anahita,211,85,4,1,4,1
18715,3,35805,1,90,Hvare-Khshaeta,212,85,6,1,0,1
18716,3,35805,1,90,Hvare-Khshaeta,212,85,6,1,1,1
18717,3,35805,1,90,Hvare-Khshaeta,212,85,6,1,2,1
18718,3,35805,1,90,Hvare-Khshaeta,212,85,6,1,3,1
18719,3,35805,1,90,Hvare-Khshaeta,212,85,6,1,4,1
18720,3,35805,1,90,Rashnu,213,85,10,1,0,1
18721,3,35805,1,90,Rashnu,213,85,10,1,1,1
18722,3,35805,1,90,Rashnu,213,85,10,1,2,1
18723,3,35805,1,90,Rashnu,213,85,10,1,3,1
18724,3,35805,1,90,Rashnu,213,85,10,1,4,1
19095,3,35805,1,90,True Everlance,213,1,10,1,0,1
19096,3,35805,1,98,True Everlance,213,1,10,1,1,1
19097,3,35805,1,108,True Everlance,213,1,10,1,2,1
19098,3,35805,1,118,True Everlance,213,1,10,1,3,1
19099,3,35805,1,128,True Everlance,213,1,10,1,4,1
18900,3,25604,1,70,True Polished Sword,201,1,1,1,0,1
18901,3,25604,1,80,True Polished Sword,201,1,1,1,1,1
18902,3,25604,1,90,True Polished Sword,201,1,1,1,2,1
18903,3,25604,1,100,True Polished Sword,201,1,1,1,3,1
18904,3,25604,1,110,True Polished Sword,201,1,1,1,4,1
18905,3,25574,1,80,True Rose Tones,201,1,1,1,0,1
18906,3,25574,1,90,True Rose Tones,201,1,1,1,1,1
18907,3,25574,1,100,True Rose Tones,201,1,1,1,2,1
18908,3,25574,1,110,True Rose Tones,201,1,1,1,3,1
18909,3,25574,1,120,True Rose Tones,201,1,1,1,4,1
18910,3,27416,1,85,True Rose Tones,201,1,1,1,0,1
18911,3,27416,1,95,True Rose Tones,201,1,1,1,1,1
18912,3,27416,1,105,True Rose Tones,201,1,1,1,2,1
18913,3,27416,1,115,True Rose Tones,201,1,1,1,3,1
18914,3,27416,1,125,True Rose Tones,201,1,1,1,4,1
18915,3,28644,1,90,True Rose Tones,201,1,1,1,0,1
18916,3,28644,1,98,True Rose Tones,201,1,1,1,1,1
18917,3,28644,1,108,True Rose Tones,201,1,1,1,2,1
18918,3,28644,1,118,True Rose Tones,201,1,1,1,3,1
18919,3,28644,1,128,True Rose Tones,201,1,1,1,4,1
18920,3,32005,1,70,True Polished Breaker,203,1,7,1,0,1
18921,3,32005,1,80,True Polished Breaker,203,1,7,1,1,1
18922,3,32005,1,90,True Polished Breaker,203,1,7,1,2,1
18923,3,32005,1,100,True Polished Breaker,203,1,7,1,3,1
18924,3,32005,1,110,True Polished Breaker,203,1,7,1,4,1
18925,3,31968,1,80,True Wanted Heart,203,1,7,1,0,1
18926,3,31968,1,90,True Wanted Heart,203,1,7,1,1,1
18927,3,31968,1,100,True Wanted Heart,203,1,7,1,2,1
18928,3,31968,1,110,True Wanted Heart,203,1,7,1,3,1
18929,3,31968,1,120,True Wanted Heart,203,1,7,1,4,1
18930,3,34270,1,85,True Wanted Heart,203,1,7,1,0,1
18931,3,34270,1,95,True Wanted Heart,203,1,7,1,1,1
18932,3,34270,1,105,True Wanted Heart,203,1,7,1,2,1
18933,3,34270,1,115,True Wanted Heart,203,1,7,1,3,1
18934,3,34270,1,125,True Wanted Heart,203,1,7,1,4,1
18935,3,35805,1,90,True Wanted Heart,203,1,7,1,0,1
18936,3,35805,1,98,True Wanted Heart,203,1,7,1,1,1
18937,3,35805,1,108,True Wanted Heart,203,1,7,1,2,1
18938,3,35805,1,118,True Wanted Heart,203,1,7,1,3,1
18939,3,35805,1,128,True Wanted Heart,203,1,7,1,4,1
18940,3,25604,1,70,True Polished Guard,204,1,5,1,0,1
18941,3,25604,1,80,True Polished Guard,204,1,5,1,1,1
18942,3,25604,1,90,True Polished Guard,204,1,5,1,2,1
18943,3,25604,1,100,True Polished Guard,204,1,5,1,3,1
18944,3,25604,1,110,True Polished Guard,204,1,5,1,4,1
18945,3,25574,1,80,True Dark Pavise,204,1,5,1,0,1
18946,3,25574,1,90,True Dark Pavise,204,1,5,1,1,1
18947,3,25574,1,100,True Dark Pavise,204,1,5,1,2,1
18948,3,25574,1,110,True Dark Pavise,204,1,5,1,3,1
18949,3,25574,1,120,True Dark Pavise,204,1,5,1,4,1
18950,3,27416,1,85,True Dark Pavise,204,1,5,1,0,1
18951,3,27416,1,95,True Dark Pavise,204,1,5,1,1,1
18952,3,27416,1,105,True Dark Pavise,204,1,5,1,2,1
18953,3,27416,1,115,True Dark Pavise,204,1,5,1,3,1
18954,3,27416,1,125,True Dark Pavise,204,1,5,1,4,1
18955,3,28644,1,90,True Dark Pavise,204,1,5,1,0,1
18956,3,28644,1,98,True Dark Pavise,204,1,5,1,1,1
18957,3,28644,1,108,True Dark Pavise,204,1,5,1,2,1
18958,3,28644,1,118,True Dark Pavise,204,1,5,1,3,1
18959,3,28644,1,128,True Dark Pavise,204,1,5,1,4,1
18960,3,32005,1,70,True Polished Daggers,206,1,2,1,0,1
18961,3,32005,1,80,True Polished Daggers,206,1,2,1,1,1
18962,3,32005,1,90,True Polished Daggers,206,1,2,1,2,1
18963,3,32005,1,100,True Polished Daggers,206,1,2,1,3,1
18964,3,32005,1,110,True Polished Daggers,206,1,2,1,4,1
18965,3,31968,1,80,True Dark Parazonium,206,1,2,1,0,1
18966,3,31968,1,90,True Dark Parazonium,206,1,2,1,1,1
18967,3,31968,1,100,True Dark Parazonium,206,1,2,1,2,1
18968,3,31968,1,110,True Dark Parazonium,206,1,2,1,3,1
18969,3,31968,1,120,True Dark Parazonium,206,1,2,1,4,1
18970,3,34270,1,85,True Dark Parazonium,206,1,2,1,0,1
18971,3,34270,1,95,True Dark Parazonium,206,1,2,1,1,1
18972,3,34270,1,105,True Dark Parazonium,206,1,2,1,2,1
18973,3,34270,1,115,True Dark Parazonium,206,1,2,1,3,1
18974,3,34270,1,125,True Dark Parazonium,206,1,2,1,4,1
18975,3,35805,1,90,True Dark Parazonium,206,1,2,1,0,1
18976,3,35805,1,98,True Dark Parazonium,206,1,2,1,1,1
18977,3,35805,1,108,True Dark Parazonium,206,1,2,1,2,1
18978,3,35805,1,118,True Dark Parazonium,206,1,2,1,3,1
18979,3,35805,1,128,True Dark Parazonium,206,1,2,1,4,1
18980,3,32005,1,70,True Polished Bow,207,1,3,1,0,1
18981,3,32005,1,80,True Polished Bow,207,1,3,1,1,1
18982,3,32005,1,90,True Polished Bow,207,1,3,1,2,1
18983,3,32005,1,100,True Polished Bow,207,1,3,1,3,1
18984,3,32005,1,110,True Polished Bow,207,1,3,1,4,1
18985,3,31968,1,80,True Dragon's Blink,207,1,3,1,0,1
18986,3,31968,1,90,True Dragon's Blink,207,1,3,1,1,1
18987,3,31968,1,100,True Dragon's Blink,207,1,3,1,2,1
18988,3,31968,1,110,True Dragon's Blink,207,1,3,1,3,1
18989,3,31968,1,120,True Dragon's Blink,207,1,3,1,4,1
18990,3,34270,1,85,True Dragon's Blink,207,1,3,1,0,1
18991,3,34270,1,95,True Dragon's Blink,207,1,3,1,1,1
18992,3,34270,1,105,True Dragon's Blink,207,1,3,1,2,1
18993,3,34270,1,115,True Dragon's Blink,207,1,3,1,3,1
18994,3,34270,1,125,True Dragon's Blink,207,1,3,1,4,1
18995,3,35805,1,90,True Dragon's Blink,207,1,3,1,0,1
18996,3,35805,1,98,True Dragon's Blink,207,1,3,1,1,1
18997,3,35805,1,108,True Dragon's Blink,207,1,3,1,2,1
18998,3,35805,1,118,True Dragon's Blink,207,1,3,1,3,1
18999,3,35805,1,128,True Dragon's Blink,207,1,3,1,4,1
19000,3,32005,1,70,True Polished Gauntlet,208,1,9,1,0,1
19001,3,32005,1,80,True Polished Gauntlet,208,1,9,1,1,1
19002,3,32005,1,90,True Polished Gauntlet,208,1,9,3,2,1
19003,3,32005,1,100,True Polished Gauntlet,208,1,9,1,3,1
19004,3,32005,1,110,True Polished Gauntlet,208,1,9,1,4,1
19005,3,31968,1,80,True Hidden Seiðr,208,1,9,1,0,1
19006,3,31968,1,90,True Hidden Seiðr,208,1,9,1,1,1
19007,3,31968,1,100,True Hidden Seiðr,208,1,9,1,2,1
19008,3,31968,1,110,True Hidden Seiðr,208,1,9,1,3,1
